12:15:02.218 -> 0.25,-1.36,-0.04,166.50,32.04,35.03
12:15:02.315 -> 0.04,-0.56,0.45,433.72,34.48,45.35
12:15:02.413 -> 0.02,-0.14,0.90,204.90,9.52,15.81
12:15:02.507 -> -0.02,0.14,0.95,131.47,3.72,6.65
12:15:02.603 -> 0.01,0.43,0.88,120.00,2.50,5.00
12:15:02.699 -> 0.01,0.69,0.80,69.58,1.59,3.54
12:15:02.787 -> 0.01,0.64,0.81,-10.86,-1.89,-0.92
12:15:02.930 -> 0.01,0.64,0.80,-25.02,0.67,-1.95
12:15:03.014 -> 0.01,0.63,0.81,-86.98,1.10,-3.85
12:15:03.109 -> 0.00,0.10,0.96,-235.96,-11.29,-19.84
12:15:03.205 -> 0.05,-0.40,0.97,-186.28,-11.84,-15.87
12:15:03.301 -> 0.09,-0.67,0.74,-154.11,-10.44,-18.13
12:15:03.398 -> 0.12,-0.82,0.55,-117.55,-8.30,-23.25
12:15:03.495 -> 0.17,-0.85,0.36,-109.01,-10.62,-24.29
12:15:03.591 -> 0.21,-1.05,0.11,-37.60,-2.08,-8.54
12:15:03.687 -> 0.22,-1.04,0.05,-20.69,-3.36,-2.99
12:15:03.831 -> 0.24,-1.09,0.03,-3.23,-4.76,4.52
12:15:03.928 -> 0.23,-1.20,0.07,107.67,14.59,25.76
12:15:04.023 -> 0.09,-0.73,0.49,325.87,33.26,32.29
12:15:04.118 -> 0.06,-0.37,0.87,218.51,14.83,25.09
12:15:04.214 -> 0.00,-0.02,0.98,180.05,10.44,14.04
12:15:04.310 -> 0.01,0.38,0.89,108.76,2.93,2.26
12:15:04.404 -> 0.02,0.46,0.90,121.34,2.75,5.49
12:15:04.498 -> 0.01,0.76,0.71,52.49,3.54,3.11
12:15:04.603 -> 0.03,0.68,0.76,-13.00,-0.37,0.24
12:15:04.700 -> 0.02,0.65,0.77,-23.25,0.92,-1.89
12:15:04.787 -> -0.00,0.59,0.84,-277.53,-10.86,-17.88
12:15:04.930 -> 0.02,-0.23,0.94,-278.26,-17.58,-21.67
12:15:05.026 -> 0.05,-0.47,0.83,-176.51,-16.05,-17.03
12:15:05.122 -> 0.12,-0.78,0.58,-185.55,-20.08,-15.38
12:15:05.218 -> 0.15,-0.97,0.37,-119.20,-17.76,-14.95
12:15:05.315 -> 0.21,-1.04,0.24,-51.64,-4.39,-7.26
12:15:05.411 -> 0.20,-1.02,0.17,-21.73,-4.52,-0.18
12:15:05.507 -> 0.20,-1.11,0.18,11.66,-0.37,4.15
12:15:05.604 -> 0.21,-1.22,0.24,141.60,24.35,27.89
12:15:05.700 -> 0.07,-0.59,0.68,374.94,38.94,39.55
12:15:05.795 -> -0.00,0.00,0.92,241.76,17.88,27.34
12:15:05.892 -> -0.04,0.26,0.91,94.24,7.39,10.07
12:15:05.988 -> -0.03,0.27,0.89,100.04,-11.35,2.50
12:15:06.132 -> 0.03,0.63,0.86,12.70,-10.68,0.61
12:15:06.229 -> 0.00,0.52,0.92,-81.05,-5.92,-9.95
12:15:06.325 -> 0.01,0.31,0.96,-22.71,0.06,-5.13
12:15:06.406 -> 0.01,0.35,0.98,-118.23,-0.37,-11.11
12:15:06.502 -> 0.01,-0.09,0.91,-301.39,-18.86,-27.34
12:15:06.597 -> 0.06,-0.68,0.66,-270.87,-23.93,-21.30
12:15:06.693 -> 0.15,-1.05,0.31,-180.66,-32.10,-5.98
12:15:06.795 -> 0.15,-0.99,0.17,-61.22,-9.64,-5.25
12:15:06.892 -> 0.15,-1.04,-0.03,-39.49,-8.91,1.22
12:15:06.988 -> 0.15,-1.04,-0.01,-4.21,-7.75,0.92
12:15:07.132 -> 0.17,-1.13,0.04,43.64,4.33,4.09
12:15:07.229 -> 0.07,-0.89,0.32,297.12,36.50,32.53
12:15:07.325 -> 0.04,-0.57,0.78,323.49,24.23,22.64
12:15:07.422 -> -0.03,0.04,0.93,151.31,8.12,12.21
12:15:07.518 -> -0.04,0.16,0.94,116.94,0.85,6.90
12:15:07.614 -> -0.02,0.40,0.89,85.27,-5.98,0.92
12:15:07.710 -> -0.01,0.51,0.90,9.70,-4.15,-0.06
12:15:07.805 -> -0.01,0.46,0.92,5.49,-1.40,-0.92
12:15:07.901 -> 0.01,0.52,0.88,-75.81,-0.43,-3.97
12:15:07.999 -> 0.00,0.05,0.95,-335.57,-15.20,-24.29
12:15:08.095 -> 0.04,-0.67,0.74,-286.44,-25.02,-20.63
12:15:08.190 -> 0.15,-1.04,0.38,-197.88,-23.99,-0.43
12:15:08.287 -> 0.11,-0.95,0.09,-103.33,-11.54,1.53
12:15:08.391 -> 0.10,-1.11,-0.02,-47.55,-3.23,-3.97
12:15:08.487 -> 0.12,-1.03,-0.09,-18.13,0.49,-1.16
12:15:08.631 -> 0.12,-1.00,-0.13,5.13,2.38,-0.55
12:15:08.728 -> 0.12,-1.05,-0.07,76.72,15.56,2.56
12:15:08.815 -> 0.08,-1.01,0.18,265.81,40.41,20.57
12:15:08.911 -> 0.01,-0.65,0.69,284.30,22.16,19.17
12:15:09.008 -> -0.02,-0.29,0.89,184.08,3.78,12.57
12:15:09.104 -> -0.02,0.05,0.98,181.58,2.01,14.89
12:15:09.207 -> -0.01,0.43,0.93,111.15,3.78,8.54
12:15:09.304 -> -0.02,0.45,0.90,25.51,1.53,4.09
12:15:09.400 -> -0.02,0.43,0.89,-3.54,0.00,-0.31
12:15:09.496 -> 0.00,0.41,0.91,-29.79,-0.98,-3.11
12:15:09.592 -> 0.01,0.27,0.96,-243.96,-8.54,-21.00
12:15:09.687 -> 0.04,-0.42,0.87,-314.09,-21.91,-29.42
12:15:09.832 -> 0.08,-0.88,0.56,-203.61,-17.33,-20.51
12:15:09.927 -> 0.14,-1.03,0.25,-142.82,-21.61,-9.64
12:15:10.023 -> 0.16,-0.99,0.05,-70.01,-13.73,2.32
12:15:10.118 -> 0.14,-1.04,-0.03,-17.82,-3.05,0.61
12:15:10.212 -> 0.14,-1.07,0.01,10.99,-0.85,2.08
12:15:10.307 -> 0.12,-1.14,0.10,156.37,28.93,18.07
12:15:10.404 -> 0.06,-0.86,0.49,344.18,29.17,30.27
12:15:10.500 -> 0.02,-0.06,0.95,319.46,10.86,28.56
12:15:10.596 -> -0.03,0.34,0.95,59.69,4.15,4.27
12:15:10.693 -> -0.03,0.31,0.90,68.79,0.85,5.13
12:15:10.827 -> -0.01,0.50,0.87,36.68,1.77,6.10
12:15:10.923 -> -0.02,0.52,0.87,-12.57,-1.10,1.10
12:15:11.019 -> 0.02,0.29,0.95,-301.03,-11.54,-22.40
12:15:11.115 -> 0.02,-0.45,0.87,-302.19,-18.80,-22.58
12:15:11.210 -> 0.06,-0.78,0.60,-198.06,-19.29,-14.71
12:15:11.308 -> 0.12,-1.06,0.32,-88.50,-14.83,-0.55
12:15:11.403 -> 0.11,-1.01,0.21,-31.92,-4.94,-0.79
12:15:11.500 -> 0.12,-1.09,0.19,36.99,10.01,0.12
12:15:11.596 -> 0.06,-0.92,0.41,264.16,33.39,18.80
12:15:11.692 -> 0.02,-0.32,0.85,351.38,20.08,30.88
12:15:11.788 -> -0.03,0.18,0.97,147.58,9.58,18.74
12:15:11.931 -> -0.04,0.34,0.93,71.11,4.33,10.13
12:15:12.026 -> -0.02,0.41,0.90,32.23,2.56,6.96
12:15:12.122 -> -0.03,0.46,0.85,20.57,3.36,6.23
12:15:12.217 -> -0.03,0.50,0.88,-25.15,-1.77,-0.49
12:15:12.314 -> -0.02,0.42,0.91,-34.61,-4.33,-5.00
12:15:12.410 -> -0.01,0.38,0.94,-22.71,-2.44,-5.80
12:15:12.501 -> -0.02,0.21,0.97,-227.66,-10.56,-21.48
12:15:12.597 -> 0.02,-0.31,0.94,-225.40,-13.79,-23.86
12:15:12.694 -> 0.05,-0.68,0.63,-251.28,-20.45,-23.07
12:15:12.832 -> 0.10,-1.08,0.20,-179.75,-21.55,8.24
12:15:12.930 -> 0.09,-1.04,0.00,-75.13,-4.15,-2.81
12:15:13.013 -> 0.10,-1.05,-0.11,-36.38,-4.52,-2.62
12:15:13.110 -> 0.11,-1.11,-0.17,-7.26,0.24,-3.05
12:15:13.205 -> 0.14,-1.09,-0.17,35.58,4.70,-0.06
12:15:13.301 -> 0.13,-1.16,-0.02,189.15,29.54,27.77
12:15:13.398 -> -0.03,-0.68,0.52,316.41,22.40,38.88
12:15:13.494 -> -0.08,-0.37,0.80,310.73,0.85,24.29
12:15:13.589 -> -0.05,0.25,0.95,166.08,-5.31,13.73
12:15:13.732 -> -0.00,0.43,0.88,95.15,-4.15,4.82
12:15:13.829 -> -0.01,0.51,0.84,15.20,-1.65,0.67
12:15:13.926 -> -0.02,0.53,0.87,-24.11,-2.75,-3.30
12:15:14.022 -> -0.02,0.50,0.90,-54.57,-2.14,-2.38
12:15:14.117 -> -0.01,0.11,0.94,-272.89,-10.01,-20.51
12:15:14.213 -> 0.02,-0.39,0.89,-214.23,-12.39,-23.07
12:15:14.305 -> 0.05,-0.66,0.68,-197.51,-10.86,-21.85
12:15:14.401 -> 0.12,-0.89,0.32,-192.20,-14.53,-20.75
12:15:14.499 -> 0.12,-1.06,0.11,-126.28,-12.08,-7.69
12:15:14.594 -> 0.17,-1.10,-0.13,-101.50,-14.34,-1.77
12:15:14.691 -> 0.14,-1.07,-0.26,-40.10,-7.81,3.97
12:15:14.789 -> 0.14,-0.93,-0.25,9.28,3.23,-2.87
12:15:14.887 -> 0.15,-1.04,-0.26,43.52,4.82,3.11
12:15:15.031 -> 0.13,-1.06,-0.15,204.47,28.38,31.62
12:15:15.127 -> 0.04,-0.99,0.29,255.19,7.45,37.29
12:15:15.224 -> -0.04,-0.41,0.78,341.80,12.02,38.09
12:15:15.319 -> -0.07,0.16,0.94,151.18,0.12,15.01
12:15:15.415 -> -0.05,0.18,0.92,86.43,-1.59,8.79
12:15:15.512 -> -0.02,0.37,0.92,29.72,-6.35,3.97
12:15:15.607 -> -0.03,0.42,0.94,18.07,-5.07,-0.79
12:15:15.703 -> -0.02,0.42,0.95,-62.56,-3.72,-6.71
12:15:15.798 -> -0.00,0.00,0.95,-248.17,-10.38,-22.16
12:15:15.894 -> 0.03,-0.54,0.84,-255.49,-16.05,-25.76
12:15:15.990 -> 0.06,-0.85,0.56,-156.80,-8.73,-19.23
12:15:16.134 -> 0.12,-0.95,0.31,-137.76,-10.56,-16.36
12:15:16.231 -> 0.15,-1.06,0.09,-78.98,-6.96,-5.31
12:15:16.327 -> 0.14,-1.03,-0.02,-15.63,-0.24,4.15
12:15:16.423 -> 0.12,-1.05,-0.05,9.46,0.49,2.99
12:15:16.513 -> 0.12,-1.13,0.03,139.16,23.99,17.82
12:15:16.608 -> 0.04,-0.90,0.36,237.55,15.38,26.92
12:15:16.707 -> 0.01,-0.50,0.78,329.83,16.54,25.57
12:15:16.809 -> -0.02,0.06,0.97,195.43,4.46,20.39
12:15:16.905 -> -0.04,0.27,0.91,170.90,3.91,13.00
12:15:17.000 -> -0.01,0.68,0.76,102.78,-0.85,6.16
12:15:17.096 -> -0.01,0.73,0.73,-18.25,-3.97,2.20
12:15:17.225 -> 0.00,0.57,0.81,-75.01,-5.13,-4.33
12:15:17.321 -> -0.00,0.51,0.85,-13.49,-3.23,-2.38
12:15:17.416 -> 0.00,0.46,0.90,-161.87,-6.04,-11.66
12:15:17.513 -> 0.03,-0.11,0.94,-297.30,-15.81,-34.30
12:15:17.608 -> 0.08,-0.55,0.67,-309.51,-17.52,-40.47
12:15:17.704 -> 0.20,-1.13,0.12,-197.02,-30.64,-5.98
12:15:17.803 -> 0.16,-1.03,0.00,-50.66,-11.84,-0.31
12:15:17.899 -> 0.16,-1.09,0.02,-12.21,-4.88,3.05
12:15:17.999 -> 0.15,-1.05,-0.01,17.76,4.03,0.61
12:15:18.093 -> 0.13,-1.02,0.14,167.30,31.43,14.28
12:15:18.230 -> 0.07,-0.83,0.50,206.36,21.73,12.51
12:15:18.324 -> 0.06,-0.56,0.78,217.29,16.60,9.89
12:15:18.418 -> 0.02,-0.29,0.94,185.12,9.34,10.50
12:15:18.514 -> 0.00,0.16,0.98,131.10,4.58,5.49
12:15:18.607 -> 0.00,0.27,0.98,41.87,0.79,-2.62
12:15:18.703 -> 0.01,0.24,0.96,1.46,1.46,-3.97
12:15:18.797 -> 0.00,0.24,0.97,-0.98,0.85,-3.05
