23:05:19.693 -> 0.22,-0.24,0.97,-19.17,-115.84,-37.96
23:05:19.789 -> 0.47,-0.24,0.79,-23.74,-107.73,-34.67
23:05:19.886 -> 0.61,-0.26,0.67,-31.62,-98.88,-35.95
23:05:19.982 -> 0.71,-0.20,0.51,-21.79,-90.03,-37.72
23:05:20.077 -> 0.79,-0.15,0.33,4.03,-84.78,-35.34
23:05:20.173 -> 0.89,-0.17,0.16,4.21,-79.22,-29.17
23:05:20.269 -> 0.99,-0.07,-0.04,11.90,-35.10,-17.76
23:05:20.408 -> 1.01,-0.03,-0.06,-5.74,3.91,-4.52
23:05:20.503 -> 1.03,-0.02,-0.06,4.82,32.23,1.89
23:05:20.599 -> 1.01,-0.00,0.02,-1.77,68.60,17.70
23:05:20.680 -> 0.88,-0.09,0.25,-24.78,96.98,33.87
23:05:20.776 -> 0.74,-0.13,0.47,-25.09,124.57,58.23
23:05:20.871 -> 0.43,-0.33,0.71,-1.22,129.33,62.56
23:05:20.968 -> 0.15,-0.32,0.84,24.90,101.81,50.35
23:05:21.111 -> 0.04,-0.31,0.87,42.66,84.90,44.43
23:05:21.206 -> -0.04,-0.29,1.16,47.00,55.73,23.44
23:05:21.300 -> -0.07,-0.25,1.28,32.53,15.69,-0.61
23:05:21.395 -> -0.06,-0.16,1.18,-1.77,5.92,0.06
23:05:21.466 -> -0.12,-0.22,1.12,-17.03,-6.41,-2.50
23:05:21.608 -> -0.13,-0.30,1.24,-38.09,-66.47,-23.62
23:05:21.703 -> 0.10,-0.28,1.04,-23.93,-126.04,-50.78
23:05:21.800 -> 0.41,-0.24,0.88,-26.55,-111.21,-46.81
23:05:21.896 -> 0.52,-0.22,0.71,-21.85,-89.23,-40.28
23:05:21.991 -> 0.64,-0.17,0.55,-16.42,-92.65,-38.33
23:05:22.086 -> 0.76,-0.15,0.39,3.97,-94.97,-34.00
23:05:22.183 -> 0.91,-0.14,0.20,4.27,-76.78,-24.35
23:05:22.278 -> 0.96,-0.09,0.07,-9.16,-58.47,-16.05
23:05:22.373 -> 0.99,-0.08,-0.04,-46.51,-27.95,-4.76
23:05:22.470 -> 1.02,-0.06,-0.09,-5.86,2.56,2.62
23:05:22.565 -> 0.99,-0.07,-0.05,-4.15,19.47,8.06
23:05:22.704 -> 1.00,-0.05,-0.03,10.56,41.69,16.05
23:05:22.799 -> 0.88,-0.08,0.04,-4.70,68.24,26.55
23:05:22.895 -> 0.83,-0.16,0.28,13.31,105.22,31.86
23:05:22.989 -> 0.63,-0.20,0.45,35.52,133.24,36.62
23:05:23.084 -> 0.40,-0.16,0.87,14.89,140.81,43.33
23:05:23.172 -> 0.19,-0.31,1.01,-0.55,99.73,44.07
23:05:23.267 -> 0.06,-0.31,1.06,18.98,60.91,33.02
23:05:23.410 -> 0.03,-0.33,1.14,13.85,33.94,24.96
23:05:23.492 -> 0.01,-0.31,1.09,4.33,22.46,13.24
23:05:23.587 -> -0.05,-0.36,1.32,-13.61,-21.18,-6.90
23:05:23.683 -> 0.05,-0.31,1.26,11.23,-91.43,-35.10
23:05:23.780 -> 0.23,-0.23,1.02,-6.53,-114.44,-36.44
23:05:23.876 -> 0.44,-0.18,0.78,-16.11,-105.16,-32.17
23:05:23.972 -> 0.56,-0.18,0.68,-20.39,-94.60,-26.55
23:05:24.068 -> 0.69,-0.19,0.52,-10.01,-89.48,-22.28
23:05:24.211 -> 0.81,-0.15,0.34,-4.46,-82.09,-18.07
23:05:24.307 -> 0.89,-0.15,0.16,-7.63,-60.12,-12.63
23:05:24.404 -> 0.95,-0.13,0.07,-11.41,-33.08,-6.59
23:05:24.499 -> 0.96,-0.14,0.00,-7.02,-16.78,-5.92
23:05:24.594 -> 1.00,-0.08,-0.07,-3.85,16.60,1.28
23:05:24.689 -> 0.96,-0.08,-0.00,-11.90,55.48,15.69
23:05:24.786 -> 0.87,-0.14,0.12,11.35,88.99,30.03
23:05:24.882 -> 0.66,-0.20,0.30,-7.26,111.69,44.62
23:05:24.977 -> 0.52,-0.35,0.66,-8.42,120.54,61.89
23:05:25.106 -> 0.31,-0.43,0.85,33.51,93.57,47.06
23:05:25.202 -> 0.21,-0.39,1.05,33.26,71.59,36.62
23:05:25.297 -> 0.12,-0.41,1.07,26.43,50.17,22.34
23:05:25.394 -> 0.03,-0.36,1.16,16.24,29.24,10.19
23:05:25.479 -> 0.02,-0.37,1.18,8.00,1.22,-1.40
23:05:25.576 -> 0.05,-0.34,1.18,-4.82,-28.81,-11.78
23:05:25.672 -> 0.14,-0.34,1.16,-12.51,-60.79,-24.72
23:05:25.769 -> 0.29,-0.34,1.05,-21.18,-82.89,-37.17
23:05:25.912 -> 0.42,-0.30,0.87,-23.01,-87.83,-43.21
23:05:26.008 -> 0.52,-0.25,0.68,-10.31,-79.77,-45.35
23:05:26.103 -> 0.66,-0.20,0.50,-0.79,-67.38,-41.08
23:05:26.199 -> 0.76,-0.15,0.42,5.00,-53.83,-28.63
23:05:26.294 -> 0.86,-0.11,0.37,2.69,-47.73,-15.99
23:05:26.388 -> 0.88,-0.13,0.29,-6.77,-41.26,-7.14
23:05:26.484 -> 0.91,-0.12,0.14,14.71,-35.10,-8.30
23:05:26.579 -> 0.98,-0.09,0.05,-5.19,-13.98,-2.87
23:05:26.699 -> 0.98,-0.08,0.02,-0.79,10.38,0.98
23:05:26.792 -> 0.93,-0.05,0.09,-11.72,43.82,13.00
23:05:26.888 -> 0.84,-0.10,0.19,-12.27,66.04,31.01
23:05:26.984 -> 0.75,-0.19,0.35,-10.25,92.90,53.04
23:05:27.079 -> 0.59,-0.25,0.54,-5.92,107.06,66.10
23:05:27.205 -> 0.38,-0.45,0.71,27.28,111.02,59.20
23:05:27.303 -> 0.13,-0.38,1.04,2.69,100.77,53.59
23:05:27.384 -> -0.09,-0.51,1.20,14.22,53.71,37.60
23:05:27.470 -> -0.09,-0.49,1.16,30.33,10.31,8.36
23:05:27.612 -> -0.05,-0.43,1.11,9.77,-0.67,-0.98
23:05:27.702 -> -0.03,-0.44,1.12,6.41,-22.95,-12.45
23:05:27.777 -> 0.03,-0.42,1.16,1.95,-59.51,-28.38
23:05:27.874 -> 0.22,-0.36,1.06,-10.13,-75.26,-39.73
23:05:28.012 -> 0.39,-0.31,0.91,-31.13,-75.26,-44.25
23:05:28.108 -> 0.52,-0.28,0.73,-21.00,-75.44,-45.04
23:05:28.203 -> 0.62,-0.22,0.58,-3.23,-70.68,-44.25
23:05:28.298 -> 0.70,-0.18,0.49,1.40,-69.76,-36.68
23:05:28.393 -> 0.80,-0.12,0.38,17.52,-65.67,-25.82
23:05:28.490 -> 0.89,-0.10,0.25,15.44,-54.44,-14.89
23:05:28.586 -> 0.95,-0.03,0.13,12.70,-34.55,-6.71
23:05:28.667 -> 1.00,-0.05,0.09,-1.65,-11.60,-4.33
23:05:28.812 -> 1.00,-0.02,0.02,0.49,13.00,-2.81
23:05:28.908 -> 0.93,0.00,0.06,-9.22,57.68,16.42
23:05:29.002 -> 0.84,-0.11,0.26,-13.67,89.17,36.62
23:05:29.098 -> 0.69,-0.13,0.37,-6.90,115.97,53.89
23:05:29.193 -> 0.40,-0.33,0.73,25.63,111.76,57.92
23:05:29.290 -> 0.32,-0.30,0.95,17.88,75.68,52.73
23:05:29.385 -> 0.23,-0.33,0.96,22.71,65.25,38.09
23:05:29.480 -> 0.06,-0.28,1.05,8.61,62.38,28.26
23:05:29.565 -> -0.05,-0.36,1.18,15.14,27.89,18.74
23:05:29.707 -> -0.02,-0.42,1.21,4.46,0.12,2.62
23:05:29.803 -> -0.00,-0.43,1.23,-2.20,-33.81,-17.21
23:05:29.899 -> 0.10,-0.33,1.14,-1.53,-79.41,-36.38
23:05:29.995 -> 0.28,-0.24,0.98,-9.64,-89.36,-40.89
23:05:30.091 -> 0.44,-0.21,0.83,-17.76,-77.03,-36.74
23:05:30.187 -> 0.56,-0.21,0.75,-23.25,-69.15,-31.43
23:05:30.283 -> 0.68,-0.24,0.61,-19.47,-65.73,-31.19
23:05:30.379 -> 0.75,-0.19,0.43,-13.24,-63.78,-42.18
23:05:30.474 -> 0.83,-0.09,0.31,3.11,-50.78,-38.88
23:05:30.570 -> 0.88,-0.02,0.21,-0.79,-30.09,-20.87
23:05:30.667 -> 0.97,-0.02,0.15,-6.10,-12.21,-4.21
23:05:30.806 -> 0.97,-0.01,0.11,-2.14,18.19,6.71
23:05:30.901 -> 0.91,-0.03,0.18,-13.79,47.12,21.30
23:05:30.993 -> 0.83,-0.11,0.28,-11.29,57.07,32.96
23:05:31.089 -> 0.70,-0.18,0.47,-2.32,72.88,47.30
23:05:31.169 -> 0.57,-0.20,0.61,-9.70,82.58,65.61
23:05:31.313 -> 0.39,-0.36,0.81,-11.29,85.82,73.00
23:05:31.409 -> 0.21,-0.47,0.90,24.48,72.81,59.75
23:05:31.492 -> 0.08,-0.55,1.07,30.15,55.24,37.05
23:05:31.586 -> 0.01,-0.57,1.18,16.05,20.81,10.80
23:05:31.682 -> -0.00,-0.52,1.18,4.88,-7.51,-11.96
23:05:31.777 -> 0.04,-0.51,1.15,-14.16,-35.71,-24.17
23:05:31.872 -> 0.17,-0.46,1.06,-15.81,-71.41,-44.56
23:05:31.967 -> 0.33,-0.38,0.89,-20.94,-87.46,-50.23
23:05:32.111 -> 0.51,-0.36,0.75,-23.74,-84.05,-47.42
23:05:32.205 -> 0.64,-0.31,0.59,-24.78,-79.59,-41.32
23:05:32.288 -> 0.77,-0.28,0.42,-25.33,-68.79,-36.01
23:05:32.382 -> 0.82,-0.25,0.21,-13.49,-64.27,-35.71
23:05:32.477 -> 0.86,-0.18,0.03,-3.17,-40.04,-25.63
23:05:32.572 -> 0.91,-0.14,-0.03,-0.61,-10.74,-8.18
23:05:32.667 -> 0.95,-0.17,-0.03,-2.62,8.91,-0.37
23:05:32.764 -> 0.96,-0.12,0.03,0.12,41.44,15.44
23:05:32.907 -> 0.85,-0.18,0.15,1.83,68.66,34.24
23:05:33.004 -> 0.69,-0.26,0.33,22.71,91.80,53.10
23:05:33.100 -> 0.55,-0.26,0.68,10.93,95.83,60.24
23:05:33.196 -> 0.45,-0.40,0.77,30.64,85.21,51.33
23:05:33.292 -> 0.29,-0.43,0.96,27.65,72.33,42.85
23:05:33.388 -> 0.16,-0.48,1.06,27.28,50.84,28.26
23:05:33.482 -> 0.08,-0.44,1.05,14.71,27.65,15.32
23:05:33.567 -> 0.04,-0.41,1.06,2.14,18.80,10.99
23:05:33.710 -> -0.00,-0.51,1.18,-19.10,-5.92,-1.16
23:05:33.804 -> 0.05,-0.51,1.12,-1.46,-49.07,-33.75
23:05:33.900 -> 0.21,-0.39,0.96,-1.16,-68.66,-44.98
23:05:33.996 -> 0.36,-0.37,0.88,-18.25,-70.50,-42.54
23:05:34.090 -> 0.52,-0.35,0.80,-16.85,-67.38,-45.59
23:05:34.185 -> 0.62,-0.30,0.69,-14.83,-66.22,-41.02
23:05:34.282 -> 0.74,-0.24,0.57,-17.88,-62.56,-33.57
23:05:34.378 -> 0.82,-0.20,0.40,2.38,-64.39,-30.03
23:05:34.474 -> 0.86,-0.15,0.23,14.34,-56.82,-21.73
23:05:34.570 -> 0.88,-0.15,0.13,0.18,-39.67,-10.56
23:05:34.665 -> 0.95,-0.17,0.09,-4.82,-11.05,-0.98
23:05:34.787 -> 0.98,-0.15,0.09,-5.92,9.77,-0.37
23:05:34.883 -> 0.93,-0.12,0.11,-6.04,29.72,8.30
23:05:34.977 -> 0.87,-0.13,0.15,-8.85,56.40,27.10
23:05:35.072 -> 0.81,-0.14,0.25,21.61,86.00,47.36
23:05:35.204 -> 0.59,-0.28,0.52,-1.77,98.02,65.49
23:05:35.287 -> 0.42,-0.42,0.78,13.06,82.40,64.94
23:05:35.382 -> 0.34,-0.47,0.94,22.77,62.56,51.88
23:05:35.478 -> 0.21,-0.51,0.98,23.25,58.04,39.61
23:05:35.596 -> 0.09,-0.55,1.03,14.89,41.87,21.85
23:05:35.692 -> -0.01,-0.51,1.06,-0.18,22.95,13.12
23:05:35.785 -> -0.03,-0.54,1.11,7.02,-5.31,-3.97
23:05:35.882 -> 0.00,-0.56,1.16,-0.79,-50.90,-30.40
23:05:35.977 -> 0.19,-0.42,1.01,4.09,-85.88,-51.70
23:05:36.073 -> 0.39,-0.32,0.83,-10.56,-84.41,-49.87
23:05:36.169 -> 0.54,-0.30,0.73,-13.12,-78.49,-47.00
23:05:36.313 -> 0.67,-0.24,0.62,-20.14,-64.39,-40.16
23:05:36.410 -> 0.73,-0.21,0.53,-21.06,-58.90,-32.35
23:05:36.505 -> 0.81,-0.17,0.37,-10.44,-60.61,-25.88
23:05:36.601 -> 0.90,-0.14,0.17,-1.28,-52.80,-19.59
23:05:36.697 -> 0.92,-0.10,0.07,-11.47,-20.45,-2.75
23:05:36.778 -> 1.00,-0.21,0.10,-18.86,-14.59,-5.00
